listing_id,title,url,createdAt,neighbourhood,make,model,year,age,kilometers,mileage_per_year,bodyType,noOfCylinders,horsepower,transmissionType,fuelType,regionalSpecs,exteriorColor,sellerType,city,price,log_price,scraped_at,photo_urls
16906471,2026 Chevrolet Captiva PHEV Premier GCC Spec - Brand New Luxury 5-Seater,https://abudhabi.dubizzle.com/motors/used-cars/chevrolet/captiva/2026/7/12/2026-chevrolet-captiva-phev-premier-gcc-sp-3-260---0b400ce1fe7345c580aaf7c7a5adeea3/,,Al Safarat,chevrolet,captiva,2026,0,2500.0,2500.0,SUV,4.0,,Automatic,Plug-in Hybrid,GCC,,Dealer,Abu Dhabi,97000.0,11.48246625748552,,
16890694,Chevrolet Captiva Hybrid LT 2026 GCC Specs,https://abudhabi.dubizzle.com/motors/used-cars/chevrolet/captiva/2026/6/29/chevrolet-captiva-hybrid-lt-2026-gcc-specs-3-867---2aaf6f76f47745378ecaf98a56ccef77/,,Al Rehhan,chevrolet,captiva,2026,0,2900.0,2900.0,SUV,4.0,,Automatic,Plug-in Hybrid,GCC,,Dealer,Abu Dhabi,90000.0,11.407564949312402,,
16869005,VOLKSWAGEN T-ROC SPORT 2021 | GCC SPEC | FULL AGENCY SERVICE HISTORY,https://abudhabi.dubizzle.com/motors/used-cars/volkswagen/t-roc/2026/6/11/volkswagen-t-roc-sport-2021-gcc-spec-full--3-685---a02d12a16fc14778abbcb5a0758fed54/,,Mussafah,volkswagen,t-roc,2021,5,68000.0,13600.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,56900.0,10.949050620114422,,
16904054,Nissan Patrol LE Platinum Turbo 2026 GCC Specs,https://abudhabi.dubizzle.com/motors/used-cars/nissan/patrol/2026/7/9/nissan-patrol-le-platinum-turbo-2026-gcc-s-3-041---6036317f27c841fb89d8dabb3063c0d7/,,ICAD V,nissan,patrol,2026,0,22000.0,22000.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,345000.0,12.751299696013495,,
16843096,AED 7445/month | 2023 Land Rover Range Rover HSE P530 | GCC Specs | Ref#465422,https://abudhabi.dubizzle.com/motors/used-cars/land-rover/range-rover/2026/5/18/aed-7977month-2023-land-rover-range-rover--3-645---2dd8b4a867594609a68af48646dd6ce3/,,Mussafah,land rover,range rover,2023,3,29729.0,9909.67,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,490000.0,13.102160670086809,,
16361079,"EMI 957 | 2023 Hyundai Kona Smart Plus | GCC Specs | 62,000 KM | Under Warranty",https://abudhabi.dubizzle.com/motors/used-cars/hyundai/kona/2025/4/9/2023-hyundai-kona-smart-plus-gcc-specs-620-3-119---20580a14ddee44d18050f814c90ce9d8/,,Mussafah Industrial Area,hyundai,kona,2023,3,62000.0,20666.67,Hatchback,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,49900.0,10.81777628173961,,
16694253,Chevrolet Captiva LS 2026 zero km under warranty  – Bank Finance Available | 0% Down Payment,https://abudhabi.dubizzle.com/motors/used-cars/chevrolet/captiva/2026/1/4/chevrolet-captiva-ls-2026-zero-km-under-wa-3-817---b1d6e3c49b8f4091bba6f0db8eb938f9/,,Al Rehhan,chevrolet,captiva,2026,0,0.0,0.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,59900.0,11.00043178410354,,
16785284,2024 Nissan Pathfinder SV - GCC Specs - Like New!,https://abudhabi.dubizzle.com/motors/used-cars/nissan/pathfinder/2026/3/28/2024-nissan-pathfinder-sv-gcc-specs-like-n-3-002---69bfaf6a978642369b696ec578b9ac43/,,Al Rehhan,nissan,pathfinder,2024,2,0.0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,145000.0,11.884489021402713,,
16734566,"Chevrolet Captiva BH edition 2025 GCC under warranty 5 years or 150,000 km",https://abudhabi.dubizzle.com/motors/used-cars/chevrolet/captiva/2026/2/6/chevrolet-captiva-bh-edition-2025-gcc-unde-3-362---939ed851984b4494bef04d37d743ffa9/,,Al Rehhan,chevrolet,captiva,2025,1,23000.0,23000.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,54900.0,10.913268627497622,,
16864258,under warranty 2 years open km 2021 Mercedes-Benz GLC 63 AMG 4MATIC+ Coupe | High Performance Luxury,https://abudhabi.dubizzle.com/motors/used-cars/mercedes-benz/glc-coupe/2026/6/7/under-warranty-2-years-open-km-2021-merced-3-050---09b165e17ddd40969330c27719f9824e/,,Mussafah,mercedes-benz,glc coupe,2021,5,92000.0,18400.0,Coupe,8.0,,Automatic,Petrol,American,,Dealer,Abu Dhabi,139900.0,11.848683160653572,,
16865003,Ford Territory Trend 2023 GCC Specs,https://abudhabi.dubizzle.com/motors/used-cars/ford/territory/2026/6/8/ford-territory-trend-2023-gcc-specs-3-062---b514ffd26bef4076af0718a34a29530b/,,Mussafah,ford,territory,2023,3,68000.0,22666.67,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,69900.0,11.154820928221902,,
16762905,"Cash or monthly AED 5300 Zero down payment ,  under warranty and service contract,",https://abudhabi.dubizzle.com/motors/used-cars/cadillac/escalade/2026/3/3/cadillac-escalade-platinum-luxury-2022-gcc-3-684---788a649363bd402f8e0c5601a0771716/,,Al Rehhan,cadillac,escalade,2022,4,74000.0,18500.0,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,269000.0,12.502466658583977,,
16666190,|| KIA SPORTAGE GDI || 2021 || 77000 KM || GCC,https://abudhabi.dubizzle.com/motors/used-cars/kia/sportage/2025/12/10/kia-sportage-gdi-2021-77000-km-gcc-3-627---2afd9e821e91499aa17b4ee7b6a3af0b/,,ICAD V,kia,sportage,2021,5,77000.0,15400.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,55000.0,10.915088464214609,,
16863723,2018 Range Rover Velar R-Dynamic HSE - GCC,https://abudhabi.dubizzle.com/motors/used-cars/land-rover/range-rover-velar/2026/6/7/2018-land-rover-range-rover-velar-r-dynami-3-855---4ebac08c656949be8133fee80cbb817d/,,ICAD V,land rover,range rover velar,2018,8,155000.0,19375.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,83000.0,11.326595886778737,,
16863722,2021 Cadillac CT5 350T GCC Specs,https://abudhabi.dubizzle.com/motors/used-cars/cadillac/ct5/2026/6/7/2021-cadillac-ct5-350t-gcc-specs-3-948---57ddeedc34cb4111bc45e1c2fa0e981a/,,ICAD V,cadillac,ct5,2021,5,139000.0,27800.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,72000.0,11.184421397998191,,
16837916,Nissan Patrol LE Platinum City 2026 - GCC Specs - Brand New!,https://abudhabi.dubizzle.com/motors/used-cars/nissan/patrol/2026/5/13/nissan-patrol-le-platinum-city-2026-gcc-sp-3-455---bf6f780d1cc04c5788c03c5520062a97/,,Abu Dhabi Industrial City,nissan,patrol,2026,0,0.0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,360000.0,12.793859310432293,,
16765093,MAZDA CX-3 2024 2.0L GCC (735/-MONTHLY),https://abudhabi.dubizzle.com/motors/used-cars/mazda/cx-3/2026/3/5/mazda-cx-3-2024-20l-gcc-830-monthly-3-264---5c3d7a55434a4402b5008b7f83d134bd/,,ICAD V,mazda,cx-3,2024,2,56000.0,28000.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,49500.0,10.809727948556782,,
16826381,TANK 300 Conquerer 2026 GCC Specs - Like New!,https://abudhabi.dubizzle.com/motors/used-cars/tank/300/2026/5/4/tank-300-conquerer-2026-gcc-specs-like-new-3-208---162d8ee62aed4cc98cf56f3a7fb93d88/,,ICAD V,tank,300,2026,0,0.0,0.0,SUV,6.0,,Automatic,Hybrid,GCC,,Dealer,Abu Dhabi,135900.0,11.819674600139235,,
16879194,Abu Dhabi - أبوظبي ربدان,https://abudhabi.dubizzle.com/motors/used-cars/mini/cooper/2026/6/19/abu-dhabi-rabdan-3-616---bf0af578f5f64bbab8ee40a306ce0b10/,,Rabdan,mini,cooper,2019,7,150569.0,21509.86,Hatchback,4.0,,Automatic,Petrol,GCC,,Owner,Abu Dhabi,43000.0,10.6689553946757,,
16883492,"535-MONTHLY l COMFORT TRIM | GCC l Cruise, Camera, GPS l Accident Free",https://abudhabi.dubizzle.com/motors/used-cars/mg/zs/2026/6/23/555-monthly-l-comfort-trim-gcc-l-cruise-ca-3-521---c2e98ad636a3410bb060c67c32ef70b7/,,ICAD V,mg,zs,2023,3,58000.0,19333.33,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,36500.0,10.505067539570582,,
16904794,Nissan Patrol LE Platinum City 2026 GCC Specs,https://abudhabi.dubizzle.com/motors/used-cars/nissan/patrol/2026/7/10/nissan-patrol-le-platinum-city-2026-gcc-sp-3-671---03ec8d854d284e6d8807f3b5d604ce6a/,,ICAD V,nissan,patrol,2026,0,0.0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,365000.0,12.80765263256463,,
16858645,ابوظبي ايكاد 5 مدينه رحايل للسيارات معرض المملكه,https://abudhabi.dubizzle.com/motors/used-cars/nissan/sunny/2026/6/2/5-3-656---1f73216f311b44fdbf5b8a0ec1f42fbd/,,ICAD V,nissan,sunny,2026,0,0.0,0.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Abu Dhabi,43000.0,10.6689553946757,,
16904751,"0% DP | AED 5,735 / Month | Mercedes Benz GLS 450 4M | 2024 | Gargash Warranty | Service History",https://abudhabi.dubizzle.com/motors/used-cars/mercedes-benz/gls-class/2026/7/10/0-dp-aed-5735-month-mercedes-benz-gls-450--3-930---80007700e5a340bba6d992e49c3ede59/,,Yas Island,mercedes-benz,gls-class,2024,2,23390.0,11695.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealership/Certified Pre-Owned,Abu Dhabi,374000.0,12.832011076396668,,
16904750,"0% DP | AED 3,985 / Month | Mercedes Benz GLC 200 4M | 2025 | Gargash Warranty | Service History",https://abudhabi.dubizzle.com/motors/used-cars/mercedes-benz/glc-class/2026/7/10/0-dp-aed-3985-month-mercedes-benz-glc-200--3-663---baaa7afb0c484493af7a62091f2306ae/,,Yas Island,mercedes-benz,glc-class,2025,1,7344.0,7344.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealership/Certified Pre-Owned,Abu Dhabi,259900.0,12.468052220629582,,
16904748,"0% DP | AED 2,881 / Month | Mercedes Benz GLB 250 4M | 2025 | Gargash Warranty | Service History",https://abudhabi.dubizzle.com/motors/used-cars/mercedes-benz/glb-class/2026/7/10/0-dp-aed-2881-month-mercedes-benz-glb-250--3-285---21b27bead7574d7e81d09d6a5fcae70c/,,Yas Island,mercedes-benz,glb-class,2025,1,9597.0,9597.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealership/Certified Pre-Owned,Abu Dhabi,187900.0,12.143665185401556,,
16904747,"0% DP | AED 2,835 / Month | Mercedes Benz A 35 Saloon | 2024 | Gargash Warranty | Service History",https://abudhabi.dubizzle.com/motors/used-cars/mercedes-benz/a-class/2026/7/10/0-dp-aed-2835-month-mercedes-benz-a-35-sal-3-933---986e370b82164387ac9826fd1487a535/,,Yas Island,mercedes-benz,a-class,2024,2,12799.0,6399.5,Sedan,4.0,,Automatic,Petrol,GCC,,Dealership/Certified Pre-Owned,Abu Dhabi,184900.0,12.127570417375216,,
16898045,Ford Everest XLT 2025 GCC Specs-Only 5000 km-Warranty and Service contract until Feb 2031-No Paint,https://dubai.dubizzle.com/motors/used-cars/ford/everest/2026/7/4/ford-everest-xlt-2025-gcc-specs-brand-new-2-736---9a3f8ed6add3430cb33a4fa66a0118f8/,,Downtown Dubai,ford,everest,2025,1,5000.0,5000.0,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,134900.0,11.812289042195848,,
16908215,Pristine Condition GCC 2023 Nissan Altima SL 2.5L 4cyl. | Leather | Sunroof | Full Option!!,https://dubai.dubizzle.com/motors/used-cars/nissan/altima/2026/7/13/pristine-gcc-2023-nissan-altima-sl-25l-4cy-2-887---e5c5c73a32da4219827a656161513110/,,Al Quoz 1,nissan,altima,2023,3,30000.0,10000.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,76000.0,11.238488619268468,,
16884689,AED 945/m | 0 DP | Free 3 Months Warranty | Service History | 30 Day Return | HYUNDAI SANTA FE 2023,https://dubai.dubizzle.com/motors/used-cars/hyundai/santa-fe/2026/6/24/aed-994m-0-dp-free-3-months-warranty-servi-2-670---f4d69b844a4f459dbbb1c81ba6301503/,,Barsha Heights (Tecom),hyundai,santa fe,2023,3,78537.0,26179.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,60299.0,11.007070798829838,,
16905897,"2022 Rolls-Royce Phantom, Two-Tone, Illuminated Spirit of Ecstasy, Rear Screens, Dealer Warranty!!",https://dubai.dubizzle.com/motors/used-cars/rolls-royce/phantom/2026/7/11/2022-rolls-royce-phantom-two-tone-illumina-2-763---3d8162a437ad42bfa46347432858385e/,,Sheikh Zayed Road,rolls-royce,phantom,2022,4,19000.0,4750.0,Sedan,12.0,,Automatic,Petrol,GCC,,Dealer,Dubai,1395000.0,14.148404973237604,,
16883886,"AED 1,558/m | 0 DP | Manufacturer Warranty | Service History | 30 Day Return | NISSAN X-TRAIL 2025",https://dubai.dubizzle.com/motors/used-cars/nissan/x-trail/2026/6/23/aed-1605m-0-dp-manufacturer-warranty-servi-2-948---3088acd3219c4b3fb7fe75ec8d757335/,,Barsha Heights (Tecom),nissan,x-trail,2025,1,27582.0,27582.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,99399.0,11.506897332231889,,
16881374,"AED 1,251/month | 0 DP | Free 3 Months Warranty | Service History | 30 Day Return | TOYOTA RAV4 2024",https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/6/21/aed-1316month-0-dp-free-3-months-warranty--2-548---b8a7bddb0db94808b5a0b07228366a46/,,Barsha Heights (Tecom),toyota,rav 4,2024,2,73484.0,36742.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,79799.0,11.287266252031062,,
16893480,2013 JAGUAR XF LUXUARY 6 CYLINDER 3.0 SUPERCHARGED,https://dubai.dubizzle.com/motors/used-cars/jaguar/xf/2026/7/1/2013-jaguar-xf-luxuary-with-30-biturbo-eng-2-825---40ab36d89d3c40a6a0c344ef9a8a4c07/,,Al Qusais,jaguar,xf,2013,13,195000.0,15000.0,Sedan,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,11900.0,9.38429367909962,,
16837245,"728-Monthly l GCC l Cruise, Camera, GPS l Accident Free",https://dubai.dubizzle.com/motors/used-cars/toyota/corolla/2026/5/13/720-monthly-l-gcc-l-cruise-camera-gps-l-ac-2-673---2842f1fe5a834a94a0b9eedcba8b3896/,,Ras Al Khor Industrial 2,toyota,corolla,2022,4,59000.0,14750.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,47500.0,10.768484990022731,,
16908974,Toyota FJ Cruiser GXR 2019 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/toyota/fj-cruiser/2026/7/14/toyota-fj-cruiser-gxr-2019-gcc-specs-2-630---ef8795c2c68b4e4a96b1a98c026e9815/,,Ras Al Khor,toyota,fj cruiser,2019,7,116000.0,16571.43,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,105000.0,11.56171562913966,,
16908198,2022 / GCC / HALF CHILLER + HALF CARGO VAN / MANUAL GEAR + 3 SEATER + STANDARD ROOF,https://dubai.dubizzle.com/motors/used-cars/nissan/urvan/2026/7/13/2022-gcc-half-chiller-half-cargo-van-manua-2-393---8c935431c7e142fd8be6406eb79644e4/,,Ras Al Khor Industrial,nissan,urvan,2022,4,105455.0,26363.75,Van,4.0,,Manual,Petrol,GCC,,Dealer,Dubai,42900.0,10.666627104916108,,
16882469,UNLIMITED MILEAGE WARANTY / SV + 1.5L + NAVIGATION + CAMERA + SENSORS / IN HOUSE FINANCE,https://dubai.dubizzle.com/motors/used-cars/nissan/sunny/2026/6/22/unlimited-mileage-waranty-sv-15l-navigatio-2-827---dca6b71be2b3428eb23547a609f36f2d/,,Ras Al Khor Industrial,nissan,sunny,2023,3,19230.0,6410.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,28950.0,10.27332548300114,,
16882466,UNLIMITED MILEAGE WARANTY / SV + 1.5L + NAVIGATION + CAMERA + SENSORS / IN HOUSE FINANCE,https://dubai.dubizzle.com/motors/used-cars/nissan/sunny/2026/6/22/unlimited-mileage-waranty-sv-15l-navigatio-2-817---422642ba92a94472b5697abd26d60ddb/,,Ras Al Khor Industrial,nissan,sunny,2023,3,137772.0,45924.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,25950.0,10.163926888594034,,
16907834,2022 NISSAN NAVARA / GCC SPECS + MANUAL GEAR + 4X2 + DOUBLE CABIN + BLUETOOTH + USB + PETROL,https://dubai.dubizzle.com/motors/used-cars/nissan/navara/2026/7/13/2022-nissan-navara-gcc-specs-manual-gear-4-2-115---647cf9d8a7f14756831de76f65e0bd31/,,Ras Al Khor Industrial,nissan,navara,2022,4,110465.0,27616.25,Pick Up Truck,4.0,,Manual,Petrol,GCC,,Dealer,Dubai,39900.0,10.594131602877956,,
16867041,"6,400 AED Monthy - 2026 Land Cruiser VXR 3.5TT - GCC - ALFuttaim Warranty",https://dubai.dubizzle.com/motors/used-cars/toyota/land-cruiser/2026/6/9/6400-aed-monthy-2026-land-cruiser-vxr-409t-2-761---89bfe9e11a7d4054b5b5ef314238037e/,,Al Quoz Industrial Area 1,toyota,land cruiser,2026,0,10.0,10.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,399000.0,12.896716695872,,
16900772,PAJERO 3.8L GCC | SERVICE HISTORY | NO PAINT,https://dubai.dubizzle.com/motors/used-cars/mitsubishi/pajero/2026/7/7/pajero-38l-gcc-service-history-no-paint-2-224---248c48a8322c4975bb0e3be71d896b0f/,,Al Mizhar,mitsubishi,pajero,2019,7,47000.0,6714.29,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,72000.0,11.184421397998191,,
16794461,"Mercedes-Benz A-Class A 200, 2025, Chinese Specs",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/a-class/2026/4/6/mercedes-benz-a-class-a-200-2025-chinese-s-2-953---1d9e3df7505647a78c73dfaec678a696/,,Ras Al Khor Industrial,mercedes-benz,a-class,2025,1,19.0,19.0,Sedan,4.0,,Automatic,Petrol,Chinese,,Dealer,Dubai,114000.0,11.643953727376632,,
16908951,Rox 01 VIP 2026 Chinese Specs,https://dubai.dubizzle.com/motors/used-cars/rox/01/2026/7/14/rox-01-vip-2026-chinese-specs-2-668---4a9b5346450148338cdf1ce04c727630/,,Ras Al Khor Industrial,rox,01,2026,0,11.0,11.0,SUV,4.0,,Automatic,Plug-in Hybrid,Chinese,,Dealer,Dubai,190000.0,12.154779351142624,,
16872138,ROLLS ROYCE | SPECTRE BLACK BADGE | GCC SPECS DEALER WARRANTY + SERVICE CONTRACT,https://dubai.dubizzle.com/motors/used-cars/rolls-royce/spectre/2026/6/13/rolls-royce-spectre-black-badge-gcc-specs--2-318---d18f18e8affa487bb92d21c89ff566c3/,,Al Quoz Industrial Area 1,rolls-royce,spectre,2026,0,0.0,0.0,Coupe,,,Automatic,Electric,GCC,,Dealer,Dubai,2170000.0,14.590237725516642,,
16764703,FERRARI | F8 SPIDER | 2023MY | MINT CONDITION | SERVICE CONTRACT,https://dubai.dubizzle.com/motors/used-cars/ferrari/f8-spider/2026/3/5/ferrari-f8-spider-2023my-mint-condition-se-2-248---3ef49882643c4d42a7e20e4851a523b6/,,Al Quoz Industrial Area 1,ferrari,f8 spider,2023,3,7300.0,2433.33,Hard Top Convertible,8.0,,Automatic,Petrol,Other,,Dealer,Dubai,1220000.0,14.01436141670944,,
16872140,FERRARI | F8 SPIDER | 2023MY | HIGHER SPECS,https://dubai.dubizzle.com/motors/used-cars/ferrari/f8-spider/2026/6/13/ferrari-f8-spider-2023my-higher-specs-2-081---edb56d0377b7400b9fa43724135a7688/,,Al Quoz Industrial Area 1,ferrari,f8 spider,2023,3,6000.0,2000.0,Sports Car,8.0,,Automatic,Petrol,Korean,,Dealer,Dubai,1230000.0,14.0225247273486,,
16873639,2022 MERCEDES AMG G 63 BRABUS 800 WIDESTAR CONVERSION CARBON FIBRE PACKAGE - BESPOKE INTERIOR,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class-brabus/2026/6/15/2022-mercedes-amg-g-63-brabus-800-widestar-2-805---17c49e4f9f3746a5ae7ac127dae36990/,,Al Quoz Industrial Area 3,mercedes-benz,g-class brabus,2022,4,31000.0,7750.0,SUV,8.0,,Automatic,Petrol,European,,Dealer,Dubai,499000.0,13.120361374733656,,
16907806,FERRARI | 812 SUPERFAST | GCC SPECS | DEALER WARRANTY + SERVICE CONTRACT ( AL TAYER ),https://dubai.dubizzle.com/motors/used-cars/ferrari/812-superfast/2026/7/13/ferrari-812-superfast-gcc-specs-dealer-war-2-072---4d058fdc2ea849bab2124e23060f29e8/,,Al Quoz Industrial Area 1,ferrari,812 superfast,2019,7,5000.0,714.29,Coupe,12.0,,Automatic,Petrol,GCC,,Dealer,Dubai,1335000.0,14.104441849816489,,
16761025,LEOPARD 7 ULTAR,https://dubai.dubizzle.com/motors/used-cars/byd/leopard-titanium-7/2026/2/28/leopard-7-ultar-2-805---6c072d55ad0f45d3a43ad4ddd337833f/,,Ras Al Khor Industrial,byd,leopard titanium 7,2025,1,17.0,17.0,SUV,4.0,,Automatic,Hybrid,Chinese,,Dealer,Dubai,138000.0,11.83500896413934,,
16898377,2026 Rox 01 VIP Edition - Luxury Hybrid SUV,https://dubai.dubizzle.com/motors/used-cars/rox/01/2026/7/5/2026-rox-01-vip-edition-luxury-hybrid-suv-2-998---aec5cd85f92444abaf5b409cfd74ca91/,,Ras Al Khor Industrial,rox,01,2026,0,14.0,14.0,SUV,3.0,,Automatic,Plug-in Hybrid,Chinese,,Dealer,Dubai,190000.0,12.154779351142624,,
16898637,2025 BYD Qin Plus Leading Edition Chinese Specs,https://dubai.dubizzle.com/motors/used-cars/byd/qin-plus/2026/7/5/2025-byd-qin-plus-leading-edition-chinese--2-150---b5662689dd6248f48f5f326525cfc184/,,Ras Al Khor Industrial,byd,qin plus,2025,1,16.0,16.0,Sedan,4.0,,Automatic,Plug-in Hybrid,Chinese,,Dealer,Dubai,41200.0,10.626193535337618,,
16836411,"AED 1,149 P.M • 0% Downpayment • Audi A3 35 TFSI • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/audi/a3/2026/5/12/aed-1340-pm-0-downpayment-audi-a3-35-tfsi--2-776---273e44e89dab4450a10450e816e09266/,,Sheikh Zayed Road,audi,a3,2023,3,80848.0,26949.33,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,59950.0,11.00126616045566,,
16835433,"AED 1,149 P.M • 0% Downpayment • Audi A3 35 TFSI • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/audi/a3/2026/5/11/aed-1340-pm-0-downpayment-audi-a3-35-tfsi--2-501---d736bba6eaf2453a8e563a6e1dfb72d2/,,Sheikh Zayed Road,audi,a3,2023,3,83976.0,27992.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,59950.0,11.00126616045566,,
16903069,2025 | Alfa Rome| Stelvio | Quadrifoglio Super Sport | GCC Spec | Dealer Warranty + Service Contract,https://dubai.dubizzle.com/motors/used-cars/alfa-romeo/stelvio/2026/7/9/2025-alfa-rome-stelvio-quadrifoglio-gcc-sp-2-296---e280b9e3343e42c1825813d6eb657988/,,Al Quoz Industrial Area 1,alfa romeo,stelvio,2025,1,30.0,30.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,479000.0,13.079455876393052,,
16852317,GCC SPECS WARRANTY + SERVICE CONTRACT - NEW SHAPE 2025 ROLLS ROYCE GHOST + STARLIGHT + REAR SCREENS,https://dubai.dubizzle.com/motors/used-cars/rolls-royce/ghost/2026/5/26/gcc-specs-agmc-warranty-and-service-contra-2-700---511b2dcc326348c1b554521a47dcd6c6/,,Al Quoz Industrial Area 3,rolls-royce,ghost,2025,1,5400.0,5400.0,Sedan,12.0,,Automatic,Petrol,GCC,,Dealer,Dubai,1349000.0,14.114874135189892,,
16873576,2339 AED / 60 Months | 0% DP | 2025 Jetour T2 Luxury Plus GCC Specs / Elite Warranty,https://dubai.dubizzle.com/motors/used-cars/jetour/t2/2026/6/15/2429-aed-60-months-0-dp-2025-jetour-t2-lux-2-718---b3171cb7378b4d60b5980731b2da5345/,,Dubai Investments Park (DIP),jetour,t2,2025,1,39700.0,39700.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,115000.0,11.652687407345388,,
16873397,2436 AED / 60 Months | 0% DP | 2025 Jetour T2 Luxury Plus Full Kit GCC Specs / Elite Warranty,https://dubai.dubizzle.com/motors/used-cars/jetour/t2/2026/6/15/2571-aed-60-months-0-dp-2025-jetour-t2-lux-2-526---bf05cb04c9e64bedbc88e4c72ac8aaa6/,,Dubai Investments Park (DIP),jetour,t2,2025,1,40800.0,40800.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,119999.0,11.695238688396127,,
16907519,"BUY NOW, PAY 2027 | THE BLACKLINE STANDARD | 12 Months Warranty, GCC",https://dubai.dubizzle.com/motors/used-cars/bmw/x7/2026/7/13/buy-now-pay-2027-the-blackline-standard-12-2-375---2e5bf15acdd140b2b26a924b189b2a13/,,Ras Al Khor,bmw,x7,2021,5,96016.0,19203.2,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Dubai,219000.0,12.29682700879864,,
16908901,Nissan Patrol LE Titanium 2026 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/nissan/patrol/2026/7/14/nissan-patrol-le-titanium-2026-gcc-specs-2-300---c5c18f7fd3954950ae4e77c7543d3e3a/,,Ras Al Khor Industrial 3,nissan,patrol,2026,0,0.0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,343000.0,12.745485726148075,,
16904774,"2020 AMG Mercedes C200 2.0L, GCC Specs EMC, Original Condition, Full Option, Perfect Inside/Outside",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2026/7/10/2020-amg-mercedes-c200-20l-gcc-specs-emc-o-2-825---5c3623aca27849c0a010f705cd85e353/,,Dubai Festival City,mercedes-benz,c-class,2020,6,136000.0,22666.67,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,89500.0,11.401993904262946,,
16906127,"2023 Land Rover Range Rover V8 HSE P530, GCC Specs, Under Warranty, Original Condition, 2 Keys",https://dubai.dubizzle.com/motors/used-cars/land-rover/range-rover/2026/7/11/2023-land-rover-range-rover-v8-hse-p530-gc-2-316---2215c5263b4b40959391b519e7ca5fd0/,,Dubai Festival City,land rover,range rover,2023,3,75000.0,25000.0,SUV,8.0,,Automatic,Petrol,GCC,,Owner,Dubai,459000.0,13.036805489042685,,
